jobId,title,companyName,companySize,industry,companyType,salaryMin,salaryMax,city,province,cityTier,education,experience,skills,welfare,publishDate,sourceUrl
SYN-000891,网络安全工程师,小米,5000-10000人,智能硬件,上市公司,4,11,佛山,广东,二线,本科,5-10年,Hive|RabbitMQ|Prometheus|Jenkins|DDD|Express,绩效奖金|零食不限量|技术培训|带薪年假,2025-11-10,https://synthetic.dataset/SYN-000891
SYN-000892,CV算法工程师,宁德时代,5000-10000人,新能源/电池,上市公司,3,6,郑州,河南,新一线,本科,3年及以下,SVN|RabbitMQ|FastAPI,定期调薪|带薪年假|通讯补贴|绩效奖金|结婚礼金|年终奖,2025-10-28,https://synthetic.dataset/SYN-000892
SYN-000893,技术文档工程师,中兴通讯,5000-10000人,通信设备,上市公司,36,71,苏州,江苏,新一线,硕士,3-5年,JavaScript|React,住房补贴|生育礼金|带薪年假|年度体检,2026-04-25,https://synthetic.dataset/SYN-000893
SYN-000894,Rust开发工程师,携程,5000-10000人,互联网/旅游,上市公司,8,14,厦门,福建,二线,本科,3-5年,React Native|MySQL|NoSQL|Shell|TensorFlow|Spark|C++,通讯补贴|五险一金|年终奖|住房补贴,2025-09-03,https://synthetic.dataset/SYN-000894
SYN-000895,技术支持工程师,格力电器,5000-10000人,家电制造,上市公司,25,49,合肥,安徽,二线,博士,3年及以下,OpenCV|Zookeeper|NumPy|Swift|Shell|HBase|Node.js|Linux,补充商业保险|通讯补贴|出国机会|定期调薪|结婚礼金,2025-11-21,https://synthetic.dataset/SYN-000895
SYN-000896,AI训练师,腾讯,10000人以上,互联网/社交,上市公司,10,16,成都,四川,新一线,本科,不限,JIRA|RocketMQ|NLTK|Zookeeper|PyTorch|MongoDB,结婚礼金|团建活动|扁平化管理,2026-06-08,https://synthetic.dataset/SYN-000896
SYN-000897,游戏服务端开发,金山软件,1000-2000人,办公软件,上市公司,2,11,济南,山东,二线,本科,3-5年,Hibernate|TypeScript|深度学习|Scikit-learn,出国机会|年度体检|团建活动|扁平化管理,2026-01-09,https://synthetic.dataset/SYN-000897
SYN-000898,嵌入式软件工程师,蚂蚁集团,5000-10000人,金融科技,民营,14,30,广州,广东,一线,本科,3-5年,RocketMQ|Spring Cloud|Jenkins|RabbitMQ|MySQL|TypeScript,出国机会|项目奖金|定期调薪|交通补贴|带薪年假|生育礼金,2026-03-21,https://synthetic.dataset/SYN-000898
SYN-000899,全栈开发工程师,网易,5000人以上,互联网/游戏,上市公司,5,15,天津,天津,新一线,大专,3-5年,Nginx|RESTful API|Grafana|Hive|GraphQL|NLP,生育礼金|弹性工作制,2025-09-15,https://synthetic.dataset/SYN-000899
SYN-000900,云计算工程师,三一重工,5000-10000人,制造业/重工,上市公司,11,27,济南,山东,二线,本科,1-3年,Java|DDD|GraphQL|Confluence|Linux|Selenium|Flutter|TDD,通讯补贴|绩效奖金|结婚礼金|补充商业保险|弹性工作制|住房补贴,2025-07-28,https://synthetic.dataset/SYN-000900
SYN-000901,架构师,宁德时代,5000-10000人,显示面板,上市公司,20,39,合肥,安徽,二线,硕士,不限,FastAPI|Prometheus|NLP,定期调薪|生育礼金|绩效奖金,2026-06-04,https://synthetic.dataset/SYN-000901
SYN-000902,技术支持工程师,小红书,2000-5000人,显示面板,民营,4,10,郑州,河南,新一线,本科,5-10年,JavaScript|深度学习|Zookeeper,通讯补贴|零食不限量,2026-05-19,https://synthetic.dataset/SYN-000902
SYN-000903,运维工程师,蔚来汽车,2000-5000人,新能源汽车,上市公司,4,9,苏州,江苏,新一线,本科,1年以内,Flask|Spark SQL|AWS,通讯补贴|住房补贴|定期调薪,2025-09-08,https://synthetic.dataset/SYN-000903
SYN-000904,算法工程师,携程,5000-10000人,企业软件,上市公司,2,9,武汉,湖北,新一线,不限,应届,Linux|Spark|Node.js|JIRA|Swift|Tomcat|Grafana|NoSQL,项目奖金|技术培训|餐补|交通补贴|五险一金,2025-12-01,https://synthetic.dataset/SYN-000904
SYN-000905,数据分析师,拼多多,5000-10000人,互联网/电商,上市公司,12,26,大连,辽宁,二线,本科,3-5年,TensorFlow|PostgreSQL|SVN|JIRA|Matplotlib|MongoDB,扁平化管理|健身房|住房补贴,2025-10-19,https://synthetic.dataset/SYN-000905
SYN-000906,AI训练师,小米,5000-10000人,智能硬件,上市公司,6,14,北京,北京,一线,本科,1年以内,PyTorch|Flask|RabbitMQ|NumPy|TensorFlow|Azure|GitLab CI|Spark SQL,餐补|扁平化管理|通讯补贴|项目奖金|零食不限量|绩效奖金,2025-09-22,https://synthetic.dataset/SYN-000906
SYN-000907,硬件工程师,百度,5000-10000人,互联网/搜索,上市公司,9,19,长沙,湖南,新一线,本科,不限,OpenCV|MyBatis|RESTful API|Django,补充商业保险|项目奖金|零食不限量|五险一金|团建活动,2026-04-08,https://synthetic.dataset/SYN-000907
SYN-000908,Java开发工程师,蔚来汽车,2000-5000人,金融科技,国企,14,29,福州,福建,二线,本科,1年以内,NumPy|JIRA|GraphQL|TypeScript|RESTful API|Jenkins,股票期权|绩效奖金|项目奖金|技术培训|健身房|年度体检,2025-12-29,https://synthetic.dataset/SYN-000908
SYN-000909,售前工程师,金山软件,1000-2000人,办公软件,上市公司,4,7,深圳,广东,一线,本科,1年以内,RocketMQ|DDD,生育礼金|年度体检|年终奖|下午茶|股票期权|交通补贴,2025-10-25,https://synthetic.dataset/SYN-000909
SYN-000910,售前工程师,联影医疗,1000-2000人,医疗器械,民营,19,34,北京,北京,一线,大专,3-5年,SQL|Angular|C++|NLP|TDD,住房补贴|补充商业保险|扁平化管理|交通补贴|技术培训|出国机会,2025-08-15,https://synthetic.dataset/SYN-000910
SYN-000911,售前工程师,紫光展锐,1000-2000人,互联网/电商,民营,5,9,广州,广东,一线,本科,5-10年,Vue|Jenkins|Hive|腾讯云|Java|AWS|Elasticsearch|Flutter,结婚礼金|出国机会|通讯补贴|零食不限量|定期调薪|住房补贴,2026-06-09,https://synthetic.dataset/SYN-000911
SYN-000912,大数据开发工程师,百度,5000-10000人,互联网/搜索,上市公司,36,72,西安,陕西,新一线,本科,应届,Pandas|Spring Boot|Confluence,住房补贴|通讯补贴|技术培训|股票期权,2026-03-13,https://synthetic.dataset/SYN-000912
SYN-000913,架构师,大疆创新,2000-5000人,智能硬件/无人机,民营,26,55,大连,辽宁,二线,大专,1年以内,GitLab CI|Spark SQL|Azure|Vue|GraphQL|Kotlin|JavaScript,五险一金|交通补贴|健身房|出国机会|年度体检|带薪年假,2025-08-16,https://synthetic.dataset/SYN-000913
SYN-000914,Python开发工程师,京东,5000-10000人,互联网/电商,上市公司,3,6,东莞,广东,新一线,本科,3年及以下,React|Cypress,弹性工作制|交通补贴,2025-09-30,https://synthetic.dataset/SYN-000914
SYN-000915,硬件工程师,用友网络,2000-5000人,企业软件,上市公司,34,72,福州,福建,二线,本科,应届,计算机视觉|Python|Zookeeper|C++,项目奖金|五险一金,2025-09-29,https://synthetic.dataset/SYN-000915
SYN-000916,AI训练师,小红书,2000-5000人,互联网/社交电商,民营,16,33,天津,天津,新一线,硕士,1年以内,React Native|Swift|Go|Kafka|MongoDB,绩效奖金|股票期权,2025-09-25,https://synthetic.dataset/SYN-000916
SYN-000917,机器人工程师,快手,5000-10000人,互联网/短视频,上市公司,10,19,郑州,河南,新一线,硕士,应届,NLTK|PostgreSQL|C++|TypeScript|Spark SQL,健身房|带薪年假|定期调薪|团建活动|出国机会|扁平化管理,2026-05-14,https://synthetic.dataset/SYN-000917
SYN-000918,算法工程师,贝壳找房,5000-10000人,互联网/房产,上市公司,17,37,南京,江苏,新一线,本科,1-3年,Django|NLTK|Hive|Jenkins,绩效奖金|出国机会|定期调薪|住房补贴,2026-05-13,https://synthetic.dataset/SYN-000918
SYN-000919,云计算工程师,商汤科技,1000-2000人,人工智能,民营,32,60,大连,辽宁,二线,硕士,5-10年,Confluence|DDD|Flink|GitLab CI|Django|计算机视觉|RocketMQ|RESTful API,出国机会|通讯补贴|五险一金|弹性工作制|扁平化管理|项目奖金,2025-12-28,https://synthetic.dataset/SYN-000919
SYN-000920,中间件开发工程师,格力电器,5000-10000人,家电制造,上市公司,4,8,成都,四川,新一线,博士,不限,Flutter|Seaborn|Elasticsearch|Matplotlib|JMeter,团建活动|通讯补贴|交通补贴|健身房|下午茶|结婚礼金,2026-03-12,https://synthetic.dataset/SYN-000920
SYN-000921,硬件工程师,美的集团,5000-10000人,家电制造,上市公司,8,19,武汉,湖北,新一线,不限,1-3年,Spark|RESTful API|Rust,团建活动|股票期权|补充商业保险,2025-12-14,https://synthetic.dataset/SYN-000921
SYN-000922,算法工程师,小鹏汽车,1000-2000人,新能源汽车,上市公司,37,70,天津,天津,新一线,大专,不限,Seaborn|Jenkins|Linux|Flutter|Docker|Express|Azure|Elasticsearch,五险一金|弹性工作制|技术培训|餐补,2026-02-23,https://synthetic.dataset/SYN-000922
SYN-000923,SRE工程师,长江存储,2000-5000人,芯片制造,民营,17,32,佛山,广东,二线,本科,5-10年,Seaborn|敏捷开发|微服务|Zookeeper|RESTful API|JMeter|Git,项目奖金|团建活动|绩效奖金|下午茶|带薪年假,2025-08-28,https://synthetic.dataset/SYN-000923
SYN-000924,技术支持工程师,快手,5000-10000人,互联网/短视频,上市公司,5,8,武汉,湖北,新一线,本科,1年以内,PostgreSQL|Git|RabbitMQ|Linux|Docker|Shell|Spring Boot|Django,出国机会|绩效奖金|带薪年假,2025-10-10,https://synthetic.dataset/SYN-000924
SYN-000925,系统管理员,微众银行,1000-2000人,医疗器械,民营,8,16,重庆,重庆,新一线,大专,1年以内,腾讯云|Prometheus|敏捷开发|Spark,生育礼金|下午茶|五险一金,2026-05-05,https://synthetic.dataset/SYN-000925
SYN-000926,Java开发工程师,联影医疗,1000-2000人,医疗器械,民营,6,10,合肥,安徽,二线,本科,3-5年,Spring Boot|GraphQL|Spark SQL|腾讯云|RabbitMQ,年度体检|下午茶|餐补|五险一金|结婚礼金,2025-12-30,https://synthetic.dataset/SYN-000926
SYN-000927,技术支持工程师,深信服,2000-5000人,网络安全,创业公司,41,83,南京,江苏,新一线,硕士,3年及以下,DDD|Kotlin|Flask,生育礼金|弹性工作制|五险一金|住房补贴|交通补贴|带薪年假,2026-03-16,https://synthetic.dataset/SYN-000927
SYN-000928,CV算法工程师,奇安信,2000-5000人,网络安全,上市公司,37,73,重庆,重庆,新一线,大专,1-3年,Spring Boot|阿里云|React|TensorFlow|Angular,健身房|交通补贴|技术培训|生育礼金,2025-07-17,https://synthetic.dataset/SYN-000928
SYN-000929,Python开发工程师,长江存储,2000-5000人,芯片制造,民营,9,23,福州,福建,二线,硕士,3年及以下,Go|SQL|Spring Cloud|React|JavaScript|RabbitMQ|Python,扁平化管理|餐补|出国机会|技术培训|生育礼金|项目奖金,2025-11-21,https://synthetic.dataset/SYN-000929
SYN-000930,iOS开发工程师,深信服,2000-5000人,网络安全,上市公司,40,83,长沙,湖南,新一线,本科,1-3年,DDD|Linux|MyBatis,股票期权|出国机会,2026-06-11,https://synthetic.dataset/SYN-000930
SYN-000931,大数据开发工程师,长江存储,2000-5000人,芯片制造,民营,19,39,西安,陕西,新一线,本科,应届,Docker|RocketMQ|Azure,带薪年假|绩效奖金|团建活动|健身房,2026-01-27,https://synthetic.dataset/SYN-000931
SYN-000932,前端开发工程师,宁德时代,5000-10000人,制造业/重工,上市公司,2,10,厦门,福建,二线,本科,1-3年,FastAPI|TensorFlow|OpenCV|Node.js|Spring Boot|DDD,弹性工作制|住房补贴|年终奖|生育礼金|带薪年假|通讯补贴,2025-11-12,https://synthetic.dataset/SYN-000932
SYN-000933,产品经理,金山软件,1000-2000人,办公软件,上市公司,6,8,北京,北京,一线,本科,1年以内,腾讯云|Selenium|Hive|SQL|DDD,五险一金|弹性工作制|绩效奖金,2025-10-06,https://synthetic.dataset/SYN-000933
SYN-000934,DevOps工程师,商汤科技,1000-2000人,互联网/社交,民营,21,38,天津,天津,新一线,本科,3年及以下,AWS|机器学习|MongoDB|Grafana|Shell|Seaborn|MyBatis|FastAPI,餐补|定期调薪|扁平化管理,2025-11-25,https://synthetic.dataset/SYN-000934
SYN-000935,技术支持工程师,美团,5000-10000人,互联网/生活服务,上市公司,18,35,佛山,广东,二线,大专,1-3年,OpenCV|Flutter|Scikit-learn|Spark SQL|SVN|React Native|Django,出国机会|结婚礼金|扁平化管理|年终奖|项目奖金|股票期权,2026-05-14,https://synthetic.dataset/SYN-000935
SYN-000936,技术总监,米哈游,2000-5000人,游戏,民营,11,25,西安,陕西,新一线,本科,应届,Pandas|Python|MongoDB,结婚礼金|年度体检|定期调薪,2026-06-09,https://synthetic.dataset/SYN-000936
SYN-000937,网络安全工程师,快手,5000-10000人,互联网/短视频,上市公司,20,41,佛山,广东,二线,本科,3年及以下,TypeScript|阿里云|Jenkins|Node.js,年度体检|带薪年假|交通补贴|团建活动|股票期权|零食不限量,2026-02-17,https://synthetic.dataset/SYN-000937
SYN-000938,Python开发工程师,哔哩哔哩,2000-5000人,互联网/视频,国企,8,16,武汉,湖北,新一线,本科,5-10年,Zookeeper|深度学习|Flink,餐补|健身房|结婚礼金|带薪年假,2026-02-07,https://synthetic.dataset/SYN-000938
SYN-000939,NLP算法工程师,旷视科技,500-1000人,云计算,民营,5,6,长沙,湖南,新一线,本科,3-5年,深度学习|DDD|Go|Express|Flink|Spark SQL|敏捷开发,绩效奖金|交通补贴|扁平化管理|股票期权|生育礼金,2025-07-24,https://synthetic.dataset/SYN-000939
SYN-000940,SRE工程师,金山软件,1000-2000人,办公软件,上市公司,34,72,青岛,山东,二线,本科,应届,Spring Cloud|Grafana|Jenkins|SVN|阿里云|Spring Boot|Hibernate,项目奖金|交通补贴|股票期权|定期调薪|年度体检|补充商业保险,2025-09-03,https://synthetic.dataset/SYN-000940
SYN-000941,售前工程师,紫光展锐,1000-2000人,芯片设计,民营,19,44,西安,陕西,新一线,不限,1-3年,NoSQL|Java|GraphQL|阿里云|Django,年度体检|健身房|餐补|定期调薪|住房补贴|扁平化管理,2026-04-13,https://synthetic.dataset/SYN-000941
SYN-000942,架构师,联影医疗,1000-2000人,显示面板,民营,16,28,杭州,浙江,新一线,硕士,应届,腾讯云|Grafana|Elasticsearch|Linux|React,团建活动|交通补贴|扁平化管理|绩效奖金|结婚礼金,2026-05-17,https://synthetic.dataset/SYN-000942
SYN-000943,算法工程师,美团,5000-10000人,互联网/生活服务,上市公司,3,4,南京,江苏,新一线,硕士,不限,Cypress|Kafka|MyBatis|计算机视觉|Django,扁平化管理|通讯补贴|交通补贴|带薪年假,2025-12-02,https://synthetic.dataset/SYN-000943
SYN-000944,嵌入式软件工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,3,6,西安,陕西,新一线,不限,1-3年,Redis|Git|TDD|Selenium|深度学习|Cypress|Seaborn,出国机会|下午茶|技术培训,2025-08-08,https://synthetic.dataset/SYN-000944
SYN-000945,Go开发工程师,VIVO,5000-10000人,智能硬件,民营,7,16,广州,广东,一线,本科,1-3年,Azure|机器学习|腾讯云,年终奖|出国机会|生育礼金|通讯补贴,2025-11-14,https://synthetic.dataset/SYN-000945
SYN-000946,技术支持工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,17,29,佛山,广东,二线,本科,3-5年,Spring Boot|计算机视觉|Prometheus|JIRA|OpenCV|Express|Node.js|Spark SQL,五险一金|项目奖金,2026-03-03,https://synthetic.dataset/SYN-000946
SYN-000947,技术文档工程师,长江存储,2000-5000人,芯片制造,民营,25,50,深圳,广东,一线,本科,1年以内,JavaScript|Azure|Hive|DDD,出国机会|生育礼金,2026-05-12,https://synthetic.dataset/SYN-000947
SYN-000948,运维工程师,深信服,2000-5000人,网络安全,上市公司,4,7,厦门,福建,二线,本科,1年以内,React|阿里云|OpenCV|Node.js|RocketMQ,补充商业保险|出国机会|绩效奖金|定期调薪|团建活动|零食不限量,2025-10-19,https://synthetic.dataset/SYN-000948
SYN-000949,嵌入式软件工程师,比亚迪,10000人以上,新能源汽车/电池,合资,36,68,成都,四川,新一线,硕士,应届,微服务|Flask|Kubernetes|GraphQL,五险一金|年度体检|定期调薪|通讯补贴|弹性工作制|团建活动,2026-05-02,https://synthetic.dataset/SYN-000949
SYN-000950,后端开发工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,9,18,福州,福建,二线,本科,应届,OpenCV|Kotlin,带薪年假|团建活动,2026-02-14,https://synthetic.dataset/SYN-000950
SYN-000951,iOS开发工程师,蔚来汽车,2000-5000人,互联网/电商,上市公司,22,44,东莞,广东,新一线,本科,3年及以下,Kotlin|Spark|Shell|Spring Cloud|Pandas|微服务|MySQL|Spark SQL,通讯补贴|五险一金|带薪年假|技术培训|交通补贴,2025-12-29,https://synthetic.dataset/SYN-000951
SYN-000952,风控算法工程师,小红书,2000-5000人,互联网/社交电商,民营,12,23,杭州,浙江,新一线,硕士,5-10年,JavaScript|TDD|JIRA,餐补|团建活动|五险一金,2025-11-22,https://synthetic.dataset/SYN-000952
SYN-000953,机器人工程师,华为,10000人以上,通信/IT,民营,17,38,杭州,浙江,新一线,本科,5-10年,机器学习|Express|Vue|Flask|Swift|Docker|Confluence|SQL,通讯补贴|下午茶|定期调薪,2025-10-09,https://synthetic.dataset/SYN-000953
SYN-000954,C++开发工程师,宁德时代,5000-10000人,新能源/电池,上市公司,35,74,上海,上海,一线,大专,1年以内,Docker|Flink|React|Azure|NoSQL|Hadoop|Node.js,带薪年假|通讯补贴|股票期权,2026-02-01,https://synthetic.dataset/SYN-000954
SYN-000955,技术总监,京东方,5000-10000人,制造业/重工,合资,13,26,长沙,湖南,新一线,本科,1年以内,Azure|Spring Boot|Python|Kubernetes|Swift|Redis|Django|微服务,健身房|零食不限量,2026-03-10,https://synthetic.dataset/SYN-000955
SYN-000956,全栈开发工程师,商汤科技,1000-2000人,人工智能,民营,5,13,苏州,江苏,新一线,硕士,应届,NumPy|Scikit-learn|MongoDB|JMeter|Swift|Pandas|NLP|TDD,生育礼金|交通补贴|五险一金|带薪年假,2026-01-22,https://synthetic.dataset/SYN-000956
SYN-000957,Java开发工程师,拼多多,5000-10000人,互联网/电商,上市公司,26,52,深圳,广东,一线,大专,不限,TypeScript|Prometheus|AWS|Shell|Vue|敏捷开发|RESTful API,交通补贴|健身房,2026-06-21,https://synthetic.dataset/SYN-000957
SYN-000958,后端开发工程师,理想汽车,2000-5000人,新能源汽车,上市公司,12,28,佛山,广东,二线,本科,3年及以下,Express|Selenium,住房补贴|项目奖金,2026-03-19,https://synthetic.dataset/SYN-000958
SYN-000959,Rust开发工程师,大疆创新,2000-5000人,智能硬件/无人机,民营,31,65,青岛,山东,二线,硕士,1-3年,Flutter|GraphQL|Flink,团建活动|年终奖|生育礼金|五险一金|补充商业保险,2026-03-28,https://synthetic.dataset/SYN-000959
SYN-000960,数据分析师,丁香园,200-500人,互联网医疗,民营,21,44,天津,天津,新一线,本科,3-5年,Linux|PostgreSQL|NLTK|Python|Spark,带薪年假|生育礼金|年度体检|餐补|技术培训|绩效奖金,2026-03-14,https://synthetic.dataset/SYN-000960
SYN-000961,Python开发工程师,中兴通讯,5000-10000人,通信设备,上市公司,6,12,长沙,湖南,新一线,硕士,3年及以下,Matplotlib|Grafana|Prometheus,扁平化管理|健身房|下午茶|结婚礼金|住房补贴,2026-04-29,https://synthetic.dataset/SYN-000961
SYN-000962,iOS开发工程师,滴滴出行,2000-5000人,互联网/出行,民营,6,11,西安,陕西,新一线,本科,1-3年,Vue|敏捷开发|TDD|腾讯云,生育礼金|技术培训|零食不限量|住房补贴,2026-03-18,https://synthetic.dataset/SYN-000962
SYN-000963,网络安全工程师,知乎,1000-2000人,互联网/内容,上市公司,39,80,上海,上海,一线,本科,5-10年,MongoDB|Grafana|HBase|Rust|Cypress|Kafka,出国机会|下午茶|团建活动|绩效奖金,2025-08-01,https://synthetic.dataset/SYN-000963
SYN-000964,大数据开发工程师,海康威视,5000-10000人,网络安全,上市公司,10,23,佛山,广东,二线,本科,应届,Shell|Express|Docker|AWS|Seaborn|MyBatis,零食不限量|扁平化管理|交通补贴|餐补|年终奖|结婚礼金,2026-06-16,https://synthetic.dataset/SYN-000964
SYN-000965,DevOps工程师,比亚迪,10000人以上,互联网/游戏,合资,20,38,北京,北京,一线,本科,不限,NLP|RocketMQ|RESTful API|Node.js,结婚礼金|补充商业保险|健身房,2026-03-18,https://synthetic.dataset/SYN-000965
SYN-000966,风控算法工程师,米哈游,2000-5000人,游戏,创业公司,3,9,上海,上海,一线,本科,1年以内,HBase|Hive|Django|Linux,年终奖|绩效奖金|健身房,2025-11-22,https://synthetic.dataset/SYN-000966
SYN-000967,CV算法工程师,用友网络,2000-5000人,企业软件,上市公司,9,18,杭州,浙江,新一线,大专,不限,阿里云|C++|HBase|RESTful API|Prometheus,股票期权|团建活动|年度体检|住房补贴|年终奖,2025-09-14,https://synthetic.dataset/SYN-000967
SYN-000968,售前工程师,VIVO,5000-10000人,智能硬件,民营,4,10,杭州,浙江,新一线,大专,3年及以下,Vue|Linux|Python|GraphQL|React Native|Seaborn,生育礼金|健身房|扁平化管理|带薪年假,2025-12-10,https://synthetic.dataset/SYN-000968
SYN-000969,全栈开发工程师,中兴通讯,5000-10000人,通信设备,外商独资,9,13,深圳,广东,一线,本科,5-10年,Kubernetes|Scikit-learn|Confluence|AWS|JMeter|Spring Boot|MyBatis|NLTK,通讯补贴|带薪年假|股票期权,2026-04-01,https://synthetic.dataset/SYN-000969
SYN-000970,UI/UX设计师,小鹏汽车,1000-2000人,新能源汽车,上市公司,9,14,天津,天津,新一线,博士,5-10年,MongoDB|NLTK|Hive,年度体检|交通补贴|生育礼金,2025-09-22,https://synthetic.dataset/SYN-000970
SYN-000971,C++开发工程师,小米,5000-10000人,智能硬件,上市公司,26,50,武汉,湖北,新一线,本科,1-3年,TDD|AWS|Kafka,健身房|团建活动|扁平化管理|补充商业保险|弹性工作制|结婚礼金,2026-03-06,https://synthetic.dataset/SYN-000971
SYN-000972,CV算法工程师,金山软件,1000-2000人,金融科技,上市公司,7,19,厦门,福建,二线,本科,1年以内,Hadoop|Selenium|Python|Tomcat,项目奖金|技术培训|扁平化管理,2025-08-06,https://synthetic.dataset/SYN-000972
SYN-000973,机器人工程师,药明康德,5000-10000人,医药研发,外商独资,12,22,长沙,湖南,新一线,大专,不限,MySQL|React|Hibernate|Shell,团建活动|生育礼金|零食不限量|股票期权|扁平化管理|交通补贴,2026-03-02,https://synthetic.dataset/SYN-000973
SYN-000974,数据工程师,格力电器,5000-10000人,家电制造,上市公司,9,15,长沙,湖南,新一线,博士,1年以内,Swift|NumPy|SQL|Tomcat|Pandas,扁平化管理|餐补|团建活动|健身房|弹性工作制,2026-05-01,https://synthetic.dataset/SYN-000974
SYN-000975,物联网工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,8,16,福州,福建,二线,本科,5-10年,HBase|DDD|Hadoop|Python|Prometheus|Spark SQL|Express,五险一金|餐补|技术培训,2026-03-31,https://synthetic.dataset/SYN-000975
SYN-000976,AI训练师,紫光展锐,1000-2000人,芯片设计,民营,18,39,苏州,江苏,新一线,硕士,3-5年,GitLab CI|Confluence|Pandas|MongoDB|Kubernetes|腾讯云,补充商业保险|生育礼金|团建活动|健身房,2025-11-14,https://synthetic.dataset/SYN-000976
SYN-000977,数据库管理员(DBA),丁香园,200-500人,互联网医疗,民营,20,40,深圳,广东,一线,本科,不限,Linux|阿里云|Kafka|Flask|Hibernate|Spark|Rust|Azure,股票期权|零食不限量|健身房,2025-11-12,https://synthetic.dataset/SYN-000977
SYN-000978,SRE工程师,理想汽车,2000-5000人,新能源汽车,上市公司,3,7,北京,北京,一线,本科,不限,Cypress|SVN|阿里云|AWS|Selenium|MyBatis|JavaScript|JIRA,健身房|通讯补贴|住房补贴|出国机会|五险一金|交通补贴,2026-05-16,https://synthetic.dataset/SYN-000978
SYN-000979,云计算工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,25,55,重庆,重庆,新一线,硕士,1年以内,Hive|Kubernetes|TensorFlow|AWS|TypeScript,五险一金|下午茶|住房补贴|交通补贴|团建活动,2026-02-10,https://synthetic.dataset/SYN-000979
SYN-000980,云计算工程师,联影医疗,1000-2000人,医疗器械,民营,4,10,天津,天津,新一线,大专,3-5年,Cypress|NoSQL|Go|Spark|Swift|Zookeeper|阿里云|深度学习,结婚礼金|生育礼金|补充商业保险|技术培训|定期调薪,2026-04-22,https://synthetic.dataset/SYN-000980
SYN-000981,硬件工程师,美的集团,5000-10000人,家电制造,上市公司,13,24,北京,北京,一线,本科,不限,计算机视觉|NoSQL|JUnit|RocketMQ|敏捷开发|Matplotlib|Spring Cloud,年终奖|五险一金|补充商业保险,2026-03-12,https://synthetic.dataset/SYN-000981
SYN-000982,硬件工程师,蔚来汽车,2000-5000人,新能源汽车,上市公司,25,51,福州,福建,二线,本科,1年以内,NLTK|Redis,五险一金|扁平化管理,2025-09-26,https://synthetic.dataset/SYN-000982
SYN-000983,嵌入式软件工程师,哔哩哔哩,2000-5000人,互联网/视频,上市公司,12,20,天津,天津,新一线,不限,1-3年,Spring Boot|JMeter|JIRA|Angular|NumPy|Selenium|Spark SQL,扁平化管理|年度体检|定期调薪|生育礼金|带薪年假|餐补,2026-05-20,https://synthetic.dataset/SYN-000983
SYN-000984,系统管理员,阿里巴巴,10000人以上,互联网/电商,上市公司,10,20,西安,陕西,新一线,本科,3-5年,Spark SQL|机器学习|Zookeeper|Go|RocketMQ|Linux,通讯补贴|团建活动|出国机会|定期调薪|年终奖|餐补,2026-01-04,https://synthetic.dataset/SYN-000984
SYN-000985,前端开发工程师,VIVO,5000-10000人,智能硬件,国企,7,10,青岛,山东,二线,本科,应届,NoSQL|机器学习|MyBatis|NumPy,出国机会|生育礼金|带薪年假|五险一金|年度体检|补充商业保险,2025-07-18,https://synthetic.dataset/SYN-000985
SYN-000986,质量管理工程师,联影医疗,1000-2000人,医疗器械,民营,41,79,合肥,安徽,二线,不限,1-3年,DDD|OpenCV|AWS|Azure|Django,五险一金|住房补贴|餐补|出国机会,2025-10-29,https://synthetic.dataset/SYN-000986
SYN-000987,数据工程师,理想汽车,2000-5000人,新能源汽车,上市公司,20,38,北京,北京,一线,本科,1年以内,Node.js|HBase|Java|NLTK|PostgreSQL,结婚礼金|技术培训|弹性工作制|住房补贴|通讯补贴|健身房,2025-10-31,https://synthetic.dataset/SYN-000987
SYN-000988,AI训练师,知乎,1000-2000人,互联网/内容,合资,18,33,南京,江苏,新一线,硕士,应届,AWS|深度学习,扁平化管理|出国机会|弹性工作制|绩效奖金|带薪年假|健身房,2025-08-22,https://synthetic.dataset/SYN-000988
SYN-000989,机器人工程师,比亚迪,10000人以上,企业软件,上市公司,4,9,苏州,江苏,新一线,硕士,1年以内,Grafana|MongoDB|机器学习|Rust|NoSQL|PostgreSQL,结婚礼金|扁平化管理|生育礼金|零食不限量|团建活动|项目奖金,2026-03-29,https://synthetic.dataset/SYN-000989
SYN-000990,物联网工程师,中兴通讯,5000-10000人,通信设备,上市公司,40,78,福州,福建,二线,本科,3年及以下,敏捷开发|JIRA|Kafka|OpenCV,弹性工作制|项目奖金|补充商业保险|零食不限量|五险一金,2026-03-29,https://synthetic.dataset/SYN-000990
SYN-000991,SRE工程师,米哈游,2000-5000人,游戏,民营,9,16,天津,天津,新一线,大专,1-3年,TDD|Matplotlib|Rust|Spring Boot|PyTorch|Java,年终奖|扁平化管理|项目奖金|零食不限量|弹性工作制|出国机会,2026-05-18,https://synthetic.dataset/SYN-000991
SYN-000992,硬件工程师,小米,5000-10000人,智能硬件,合资,21,44,北京,北京,一线,硕士,应届,DDD|Seaborn|Azure|Zookeeper|Angular|NoSQL|机器学习,带薪年假|出国机会,2026-02-02,https://synthetic.dataset/SYN-000992
